species	gene	segment	id.1	id.2	cdr1.score	cdr2.score	segm.score
MusMusculus	TRA	J	TRAJ18*01	TRAJ16*01			-36
MusMusculus	TRA	J	TRAJ18*01	TRAJ17*01			-22
MusMusculus	TRA	J	TRAJ18*01	TRAJ18*01			0
MusMusculus	TRA	J	TRAJ18*01	TRAJ2*01			-21
MusMusculus	TRA	J	TRAJ18*01	TRAJ21*01			-21
MusMusculus	TRA	J	TRAJ18*01	TRAJ22*01			-13
MusMusculus	TRA	J	TRAJ18*01	TRAJ23*01			-25
MusMusculus	TRA	J	TRAJ18*01	TRAJ24*01			-15
MusMusculus	TRA	J	TRAJ18*01	TRAJ26*01			-24
MusMusculus	TRA	J	TRAJ18*01	TRAJ27*01			-28
MusMusculus	TRA	J	TRAJ18*01	TRAJ28*01			-25
MusMusculus	TRA	J	TRAJ18*01	TRAJ30*01			-27
MusMusculus	TRA	J	TRAJ18*01	TRAJ31*01			-17
MusMusculus	TRA	J	TRAJ18*01	TRAJ32*01			-25
MusMusculus	TRA	J	TRAJ18*01	TRAJ33*01			-26
MusMusculus	TRA	J	TRAJ18*01	TRAJ34*01			-23
MusMusculus	TRA	J	TRAJ18*01	TRAJ35*01			-43
MusMusculus	TRA	J	TRAJ18*01	TRAJ37*01			-27
MusMusculus	TRA	J	TRAJ18*01	TRAJ38*01			-29
MusMusculus	TRA	J	TRAJ18*01	TRAJ39*01			-24
MusMusculus	TRA	J	TRAJ18*01	TRAJ40*01			-19
MusMusculus	TRA	J	TRAJ18*01	TRAJ42*01			-30
MusMusculus	TRA	J	TRAJ18*01	TRAJ43*01			-18
MusMusculus	TRA	J	TRAJ18*01	TRAJ45*01			-15
MusMusculus	TRA	J	TRAJ18*01	TRAJ48*01			-19
MusMusculus	TRA	J	TRAJ18*01	TRAJ49*01			-34
MusMusculus	TRA	J	TRAJ18*01	TRAJ5*01			-31
MusMusculus	TRA	J	TRAJ18*01	TRAJ50*01			-17
MusMusculus	TRA	J	TRAJ18*01	TRAJ52*01			-36
MusMusculus	TRA	J	TRAJ18*01	TRAJ53*01			-24
MusMusculus	TRA	J	TRAJ18*01	TRAJ56*01			-18
MusMusculus	TRA	J	TRAJ18*01	TRAJ57*01			-28
MusMusculus	TRA	J	TRAJ18*01	TRAJ58*01			-26
MusMusculus	TRA	J	TRAJ18*01	TRAJ6*01			-22
MusMusculus	TRA	J	TRAJ18*01	TRAJ9*01			-20
MusMusculus	TRA	J	TRAJ2*01	TRAJ11*01			-32
MusMusculus	TRA	J	TRAJ2*01	TRAJ12*01			-30
MusMusculus	TRA	J	TRAJ2*01	TRAJ13*01			-28
MusMusculus	TRA	J	TRAJ2*01	TRAJ15*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ16*01			-33
MusMusculus	TRA	J	TRAJ2*01	TRAJ17*01			-32
MusMusculus	TRA	J	TRAJ2*01	TRAJ18*01			-21
MusMusculus	TRA	J	TRAJ2*01	TRAJ2*01			0
MusMusculus	TRA	J	TRAJ2*01	TRAJ21*01			-27
MusMusculus	TRA	J	TRAJ2*01	TRAJ22*01			-19
MusMusculus	TRA	J	TRAJ2*01	TRAJ23*01			-30
MusMusculus	TRA	J	TRAJ2*01	TRAJ24*01			-24
MusMusculus	TRA	J	TRAJ2*01	TRAJ26*01			-28
MusMusculus	TRA	J	TRAJ2*01	TRAJ27*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ28*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ30*01			-35
MusMusculus	TRA	J	TRAJ2*01	TRAJ31*01			-27
MusMusculus	TRA	J	TRAJ2*01	TRAJ32*01			-35
MusMusculus	TRA	J	TRAJ2*01	TRAJ33*01			-43
MusMusculus	TRA	J	TRAJ2*01	TRAJ34*01			-33
MusMusculus	TRA	J	TRAJ2*01	TRAJ35*01			-54
MusMusculus	TRA	J	TRAJ2*01	TRAJ37*01			-38
MusMusculus	TRA	J	TRAJ2*01	TRAJ38*01			-45
MusMusculus	TRA	J	TRAJ2*01	TRAJ39*01			-31
MusMusculus	TRA	J	TRAJ2*01	TRAJ40*01			-22
MusMusculus	TRA	J	TRAJ2*01	TRAJ42*01			-22
MusMusculus	TRA	J	TRAJ2*01	TRAJ43*01			-31
MusMusculus	TRA	J	TRAJ2*01	TRAJ45*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ48*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ49*01			-32
MusMusculus	TRA	J	TRAJ2*01	TRAJ5*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ50*01			-22
MusMusculus	TRA	J	TRAJ2*01	TRAJ52*01			-43
MusMusculus	TRA	J	TRAJ2*01	TRAJ53*01			-27
MusMusculus	TRA	J	TRAJ2*01	TRAJ56*01			-23
MusMusculus	TRA	J	TRAJ2*01	TRAJ57*01			-13
MusMusculus	TRA	J	TRAJ2*01	TRAJ58*01			-29
MusMusculus	TRA	J	TRAJ2*01	TRAJ6*01			-34
MusMusculus	TRA	J	TRAJ2*01	TRAJ9*01			-35
MusMusculus	TRA	J	TRAJ21*01	TRAJ11*01			-22
MusMusculus	TRA	J	TRAJ21*01	TRAJ12*01			-14
MusMusculus	TRA	J	TRAJ21*01	TRAJ13*01			-16
MusMusculus	TRA	J	TRAJ21*01	TRAJ15*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ16*01			-35
MusMusculus	TRA	J	TRAJ21*01	TRAJ17*01			-23
MusMusculus	TRA	J	TRAJ21*01	TRAJ18*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ2*01			-27
MusMusculus	TRA	J	TRAJ21*01	TRAJ21*01			0
MusMusculus	TRA	J	TRAJ21*01	TRAJ22*01			-11
MusMusculus	TRA	J	TRAJ21*01	TRAJ23*01			-13
MusMusculus	TRA	J	TRAJ21*01	TRAJ24*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ26*01			-24
MusMusculus	TRA	J	TRAJ21*01	TRAJ27*01			-16
MusMusculus	TRA	J	TRAJ21*01	TRAJ28*01			-24
MusMusculus	TRA	J	TRAJ21*01	TRAJ30*01			-31
MusMusculus	TRA	J	TRAJ21*01	TRAJ31*01			-18
MusMusculus	TRA	J	TRAJ21*01	TRAJ32*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ33*01			-20
MusMusculus	TRA	J	TRAJ21*01	TRAJ34*01			-17
MusMusculus	TRA	J	TRAJ21*01	TRAJ35*01			-45
MusMusculus	TRA	J	TRAJ21*01	TRAJ37*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ38*01			-30
MusMusculus	TRA	J	TRAJ21*01	TRAJ39*01			-14
MusMusculus	TRA	J	TRAJ21*01	TRAJ40*01			-28
MusMusculus	TRA	J	TRAJ21*01	TRAJ42*01			-20
MusMusculus	TRA	J	TRAJ21*01	TRAJ43*01			-11
MusMusculus	TRA	J	TRAJ21*01	TRAJ45*01			-18
MusMusculus	TRA	J	TRAJ21*01	TRAJ48*01			-8
MusMusculus	TRA	J	TRAJ21*01	TRAJ49*01			-34
MusMusculus	TRA	J	TRAJ21*01	TRAJ5*01			-29
MusMusculus	TRA	J	TRAJ21*01	TRAJ50*01			-20
MusMusculus	TRA	J	TRAJ21*01	TRAJ52*01			-30
MusMusculus	TRA	J	TRAJ21*01	TRAJ53*01			-17
MusMusculus	TRA	J	TRAJ21*01	TRAJ56*01			-23
MusMusculus	TRA	J	TRAJ21*01	TRAJ57*01			-17
MusMusculus	TRA	J	TRAJ21*01	TRAJ58*01			-14
MusMusculus	TRA	J	TRAJ21*01	TRAJ6*01			-21
MusMusculus	TRA	J	TRAJ21*01	TRAJ9*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ11*01			-23
MusMusculus	TRA	J	TRAJ22*01	TRAJ12*01			-16
MusMusculus	TRA	J	TRAJ22*01	TRAJ13*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ15*01			-22
MusMusculus	TRA	J	TRAJ22*01	TRAJ16*01			-34
MusMusculus	TRA	J	TRAJ22*01	TRAJ17*01			-25
MusMusculus	TRA	J	TRAJ22*01	TRAJ18*01			-13
MusMusculus	TRA	J	TRAJ22*01	TRAJ2*01			-19
MusMusculus	TRA	J	TRAJ22*01	TRAJ21*01			-11
MusMusculus	TRA	J	TRAJ22*01	TRAJ22*01			0
MusMusculus	TRA	J	TRAJ22*01	TRAJ23*01			-19
MusMusculus	TRA	J	TRAJ22*01	TRAJ24*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ26*01			-22
MusMusculus	TRA	J	TRAJ22*01	TRAJ27*01			-18
MusMusculus	TRA	J	TRAJ22*01	TRAJ28*01			-24
MusMusculus	TRA	J	TRAJ22*01	TRAJ30*01			-25
MusMusculus	TRA	J	TRAJ22*01	TRAJ31*01			-16
MusMusculus	TRA	J	TRAJ22*01	TRAJ32*01			-23
MusMusculus	TRA	J	TRAJ22*01	TRAJ33*01			-26
MusMusculus	TRA	J	TRAJ22*01	TRAJ34*01			-19
MusMusculus	TRA	J	TRAJ22*01	TRAJ35*01			-44
MusMusculus	TRA	J	TRAJ22*01	TRAJ37*01			-23
MusMusculus	TRA	J	TRAJ22*01	TRAJ38*01			-32
MusMusculus	TRA	J	TRAJ22*01	TRAJ39*01			-16
MusMusculus	TRA	J	TRAJ22*01	TRAJ40*01			-25
MusMusculus	TRA	J	TRAJ22*01	TRAJ42*01			-26
MusMusculus	TRA	J	TRAJ22*01	TRAJ43*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ45*01			-16
MusMusculus	TRA	J	TRAJ22*01	TRAJ48*01			-14
MusMusculus	TRA	J	TRAJ22*01	TRAJ49*01			-30
MusMusculus	TRA	J	TRAJ22*01	TRAJ5*01			-29
MusMusculus	TRA	J	TRAJ22*01	TRAJ50*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ52*01			-32
MusMusculus	TRA	J	TRAJ22*01	TRAJ53*01			-17
MusMusculus	TRA	J	TRAJ22*01	TRAJ56*01			-19
MusMusculus	TRA	J	TRAJ22*01	TRAJ57*01			-22
MusMusculus	TRA	J	TRAJ22*01	TRAJ58*01			-19
MusMusculus	TRA	J	TRAJ22*01	TRAJ6*01			-23
MusMusculus	TRA	J	TRAJ22*01	TRAJ9*01			-22
MusMusculus	TRA	J	TRAJ23*01	TRAJ11*01			-23
MusMusculus	TRA	J	TRAJ23*01	TRAJ12*01			-20
MusMusculus	TRA	J	TRAJ23*01	TRAJ13*01			-18
MusMusculus	TRA	J	TRAJ23*01	TRAJ15*01			-21
MusMusculus	TRA	J	TRAJ23*01	TRAJ16*01			-30
MusMusculus	TRA	J	TRAJ23*01	TRAJ17*01			-24
MusMusculus	TRA	J	TRAJ23*01	TRAJ18*01			-25
MusMusculus	TRA	J	TRAJ23*01	TRAJ2*01			-30
MusMusculus	TRA	J	TRAJ23*01	TRAJ21*01			-13
MusMusculus	TRA	J	TRAJ23*01	TRAJ22*01			-19
MusMusculus	TRA	J	TRAJ23*01	TRAJ23*01			0
MusMusculus	TRA	J	TRAJ23*01	TRAJ24*01			-26
MusMusculus	TRA	J	TRAJ23*01	TRAJ26*01			-22
MusMusculus	TRA	J	TRAJ23*01	TRAJ27*01			-17
MusMusculus	TRA	J	TRAJ23*01	TRAJ28*01			-19
MusMusculus	TRA	J	TRAJ23*01	TRAJ30*01			-29
MusMusculus	TRA	J	TRAJ23*01	TRAJ31*01			-17
MusMusculus	TRA	J	TRAJ23*01	TRAJ32*01			-16
MusMusculus	TRA	J	TRAJ23*01	TRAJ33*01			-20
MusMusculus	TRA	J	TRAJ23*01	TRAJ34*01			-19
MusMusculus	TRA	J	TRAJ23*01	TRAJ35*01			-48
MusMusculus	TRA	J	TRAJ23*01	TRAJ37*01			-22
MusMusculus	TRA	J	TRAJ23*01	TRAJ38*01			-33
MusMusculus	TRA	J	TRAJ23*01	TRAJ39*01			-19
MusMusculus	TRA	J	TRAJ23*01	TRAJ40*01			-30
MusMusculus	TRA	J	TRAJ23*01	TRAJ42*01			-13
MusMusculus	TRA	J	TRAJ23*01	TRAJ43*01			-7
MusMusculus	TRA	J	TRAJ23*01	TRAJ45*01			-18
MusMusculus	TRA	J	TRAJ23*01	TRAJ48*01			-9
MusMusculus	TRA	J	TRAJ23*01	TRAJ49*01			-38
MusMusculus	TRA	J	TRAJ23*01	TRAJ5*01			-27
MusMusculus	TRA	J	TRAJ23*01	TRAJ50*01			-13
MusMusculus	TRA	J	TRAJ23*01	TRAJ52*01			-31
MusMusculus	TRA	J	TRAJ23*01	TRAJ53*01			-21
MusMusculus	TRA	J	TRAJ23*01	TRAJ56*01			-16
MusMusculus	TRA	J	TRAJ23*01	TRAJ57*01			-20
MusMusculus	TRA	J	TRAJ23*01	TRAJ58*01			-18
MusMusculus	TRA	J	TRAJ23*01	TRAJ6*01			-24
MusMusculus	TRA	J	TRAJ23*01	TRAJ9*01			-24
MusMusculus	TRA	J	TRAJ24*01	TRAJ11*01			-23
MusMusculus	TRA	J	TRAJ24*01	TRAJ12*01			-18
MusMusculus	TRA	J	TRAJ24*01	TRAJ13*01			-18
MusMusculus	TRA	J	TRAJ24*01	TRAJ15*01			-16
MusMusculus	TRA	J	TRAJ24*01	TRAJ16*01			-40
MusMusculus	TRA	J	TRAJ24*01	TRAJ17*01			-19
MusMusculus	TRA	J	TRAJ24*01	TRAJ18*01			-15
MusMusculus	TRA	J	TRAJ24*01	TRAJ2*01			-24
MusMusculus	TRA	J	TRAJ24*01	TRAJ21*01			-21
MusMusculus	TRA	J	TRAJ24*01	TRAJ22*01			-17
MusMusculus	TRA	J	TRAJ24*01	TRAJ23*01			-26
MusMusculus	TRA	J	TRAJ24*01	TRAJ24*01			0
MusMusculus	TRA	J	TRAJ24*01	TRAJ26*01			-23
MusMusculus	TRA	J	TRAJ24*01	TRAJ27*01			-27
MusMusculus	TRA	J	TRAJ24*01	TRAJ28*01			-31
MusMusculus	TRA	J	TRAJ24*01	TRAJ30*01			-33
MusMusculus	TRA	J	TRAJ24*01	TRAJ31*01			-16
MusMusculus	TRA	J	TRAJ24*01	TRAJ32*01			-28
MusMusculus	TRA	J	TRAJ24*01	TRAJ33*01			-28
MusMusculus	TRA	J	TRAJ24*01	TRAJ34*01			-17
MusMusculus	TRA	J	TRAJ24*01	TRAJ35*01			-44
MusMusculus	TRA	J	TRAJ24*01	TRAJ37*01			-27
MusMusculus	TRA	J	TRAJ24*01	TRAJ38*01			-28
MusMusculus	TRA	J	TRAJ24*01	TRAJ39*01			-26
MusMusculus	TRA	J	TRAJ24*01	TRAJ40*01			-32
MusMusculus	TRA	J	TRAJ24*01	TRAJ42*01			-33
MusMusculus	TRA	J	TRAJ24*01	TRAJ43*01			-24
MusMusculus	TRA	J	TRAJ24*01	TRAJ45*01			-17
MusMusculus	TRA	J	TRAJ24*01	TRAJ48*01			-23
MusMusculus	TRA	J	TRAJ24*01	TRAJ49*01			-41
MusMusculus	TRA	J	TRAJ24*01	TRAJ5*01			-34
MusMusculus	TRA	J	TRAJ24*01	TRAJ50*01			-25
MusMusculus	TRA	J	TRAJ24*01	TRAJ52*01			-38
MusMusculus	TRA	J	TRAJ24*01	TRAJ53*01			-20
MusMusculus	TRA	J	TRAJ24*01	TRAJ56*01			-28
MusMusculus	TRA	J	TRAJ24*01	TRAJ57*01			-29
MusMusculus	TRA	J	TRAJ24*01	TRAJ58*01			-26
MusMusculus	TRA	J	TRAJ24*01	TRAJ6*01			-23
MusMusculus	TRA	J	TRAJ24*01	TRAJ9*01			-17
MusMusculus	TRA	J	TRAJ26*01	TRAJ11*01			-31
MusMusculus	TRA	J	TRAJ26*01	TRAJ12*01			-23
MusMusculus	TRA	J	TRAJ26*01	TRAJ13*01			-22
MusMusculus	TRA	J	TRAJ26*01	TRAJ15*01			-19
MusMusculus	TRA	J	TRAJ26*01	TRAJ16*01			-34
MusMusculus	TRA	J	TRAJ26*01	TRAJ17*01			-17
MusMusculus	TRA	J	TRAJ26*01	TRAJ18*01			-24
MusMusculus	TRA	J	TRAJ26*01	TRAJ2*01			-28
MusMusculus	TRA	J	TRAJ26*01	TRAJ21*01			-24
MusMusculus	TRA	J	TRAJ26*01	TRAJ22*01			-22
MusMusculus	TRA	J	TRAJ26*01	TRAJ23*01			-22
MusMusculus	TRA	J	TRAJ26*01	TRAJ24*01			-23
MusMusculus	TRA	J	TRAJ26*01	TRAJ26*01			0
MusMusculus	TRA	J	TRAJ26*01	TRAJ27*01			-32
MusMusculus	TRA	J	TRAJ26*01	TRAJ28*01			-24
MusMusculus	TRA	J	TRAJ26*01	TRAJ30*01			-31
MusMusculus	TRA	J	TRAJ26*01	TRAJ31*01			-31
MusMusculus	TRA	J	TRAJ26*01	TRAJ32*01			-21
MusMusculus	TRA	J	TRAJ26*01	TRAJ33*01			-37
MusMusculus	TRA	J	TRAJ26*01	TRAJ34*01			-20
MusMusculus	TRA	J	TRAJ26*01	TRAJ35*01			-49
MusMusculus	TRA	J	TRAJ26*01	TRAJ37*01			-22
MusMusculus	TRA	J	TRAJ26*01	TRAJ38*01			-33
MusMusculus	TRA	J	TRAJ26*01	TRAJ39*01			-25
MusMusculus	TRA	J	TRAJ26*01	TRAJ40*01			-26
MusMusculus	TRA	J	TRAJ26*01	TRAJ42*01			-29
MusMusculus	TRA	J	TRAJ26*01	TRAJ43*01			-20
MusMusculus	TRA	J	TRAJ26*01	TRAJ45*01			-29
MusMusculus	TRA	J	TRAJ26*01	TRAJ48*01			-24
MusMusculus	TRA	J	TRAJ26*01	TRAJ49*01			-41
MusMusculus	TRA	J	TRAJ26*01	TRAJ5*01			-24
MusMusculus	TRA	J	TRAJ26*01	TRAJ50*01			-22
MusMusculus	TRA	J	TRAJ26*01	TRAJ52*01			-36
MusMusculus	TRA	J	TRAJ26*01	TRAJ53*01			-27
MusMusculus	TRA	J	TRAJ26*01	TRAJ56*01			-23
MusMusculus	TRA	J	TRAJ26*01	TRAJ57*01			-32
MusMusculus	TRA	J	TRAJ26*01	TRAJ58*01			-28
MusMusculus	TRA	J	TRAJ26*01	TRAJ6*01			-30
MusMusculus	TRA	J	TRAJ26*01	TRAJ9*01			-29
MusMusculus	TRA	J	TRAJ27*01	TRAJ11*01			-18
MusMusculus	TRA	J	TRAJ27*01	TRAJ12*01			-24
MusMusculus	TRA	J	TRAJ27*01	TRAJ13*01			-26
MusMusculus	TRA	J	TRAJ27*01	TRAJ15*01			-23
MusMusculus	TRA	J	TRAJ27*01	TRAJ16*01			-30
MusMusculus	TRA	J	TRAJ27*01	TRAJ17*01			-28
MusMusculus	TRA	J	TRAJ27*01	TRAJ18*01			-28
MusMusculus	TRA	J	TRAJ27*01	TRAJ2*01			-29
MusMusculus	TRA	J	TRAJ27*01	TRAJ21*01			-16
MusMusculus	TRA	J	TRAJ27*01	TRAJ22*01			-18
MusMusculus	TRA	J	TRAJ27*01	TRAJ23*01			-17
MusMusculus	TRA	J	TRAJ27*01	TRAJ24*01			-27
MusMusculus	TRA	J	TRAJ27*01	TRAJ26*01			-32
MusMusculus	TRA	J	TRAJ27*01	TRAJ27*01			0
MusMusculus	TRA	J	TRAJ27*01	TRAJ28*01			-32
MusMusculus	TRA	J	TRAJ27*01	TRAJ30*01			-33
MusMusculus	TRA	J	TRAJ27*01	TRAJ31*01			-11
MusMusculus	TRA	J	TRAJ27*01	TRAJ32*01			-16
MusMusculus	TRA	J	TRAJ27*01	TRAJ33*01			-27
MusMusculus	TRA	J	TRAJ27*01	TRAJ34*01			-25
MusMusculus	TRA	J	TRAJ27*01	TRAJ35*01			-49
MusMusculus	TRA	J	TRAJ27*01	TRAJ37*01			-24
MusMusculus	TRA	J	TRAJ27*01	TRAJ38*01			-34
MusMusculus	TRA	J	TRAJ27*01	TRAJ39*01			-18
MusMusculus	TRA	J	TRAJ27*01	TRAJ40*01			-37
MusMusculus	TRA	J	TRAJ27*01	TRAJ42*01			-25
MusMusculus	TRA	J	TRAJ27*01	TRAJ43*01			-18
MusMusculus	TRA	J	TRAJ27*01	TRAJ45*01			-24
MusMusculus	TRA	J	TRAJ27*01	TRAJ48*01			-15
MusMusculus	TRA	J	TRAJ27*01	TRAJ49*01			-37
MusMusculus	TRA	J	TRAJ27*01	TRAJ5*01			-36
MusMusculus	TRA	J	TRAJ27*01	TRAJ50*01			-23
MusMusculus	TRA	J	TRAJ27*01	TRAJ52*01			-25
MusMusculus	TRA	J	TRAJ27*01	TRAJ53*01			-16
MusMusculus	TRA	J	TRAJ27*01	TRAJ56*01			-18
MusMusculus	TRA	J	TRAJ27*01	TRAJ57*01			-23
MusMusculus	TRA	J	TRAJ27*01	TRAJ58*01			-23
MusMusculus	TRA	J	TRAJ27*01	TRAJ6*01			-25
MusMusculus	TRA	J	TRAJ27*01	TRAJ9*01			-25
MusMusculus	TRA	J	TRAJ28*01	TRAJ11*01			-28
MusMusculus	TRA	J	TRAJ28*01	TRAJ12*01			-29
MusMusculus	TRA	J	TRAJ28*01	TRAJ13*01			-20
MusMusculus	TRA	J	TRAJ28*01	TRAJ15*01			-28
MusMusculus	TRA	J	TRAJ28*01	TRAJ16*01			-40
MusMusculus	TRA	J	TRAJ28*01	TRAJ17*01			-34
MusMusculus	TRA	J	TRAJ28*01	TRAJ18*01			-25
MusMusculus	TRA	J	TRAJ28*01	TRAJ2*01			-29
MusMusculus	TRA	J	TRAJ28*01	TRAJ21*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ22*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ23*01			-19
MusMusculus	TRA	J	TRAJ28*01	TRAJ24*01			-31
MusMusculus	TRA	J	TRAJ28*01	TRAJ26*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ27*01			-32
MusMusculus	TRA	J	TRAJ28*01	TRAJ28*01			0
MusMusculus	TRA	J	TRAJ28*01	TRAJ30*01			-27
MusMusculus	TRA	J	TRAJ28*01	TRAJ31*01			-32
MusMusculus	TRA	J	TRAJ28*01	TRAJ32*01			-31
MusMusculus	TRA	J	TRAJ28*01	TRAJ33*01			-34
MusMusculus	TRA	J	TRAJ28*01	TRAJ34*01			-28
MusMusculus	TRA	J	TRAJ28*01	TRAJ35*01			-46
MusMusculus	TRA	J	TRAJ28*01	TRAJ37*01			-33
MusMusculus	TRA	J	TRAJ28*01	TRAJ38*01			-42
MusMusculus	TRA	J	TRAJ28*01	TRAJ39*01			-30
MusMusculus	TRA	J	TRAJ28*01	TRAJ40*01			-30
MusMusculus	TRA	J	TRAJ28*01	TRAJ42*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ43*01			-22
MusMusculus	TRA	J	TRAJ28*01	TRAJ45*01			-25
MusMusculus	TRA	J	TRAJ28*01	TRAJ48*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ49*01			-33
MusMusculus	TRA	J	TRAJ28*01	TRAJ5*01			-32
MusMusculus	TRA	J	TRAJ28*01	TRAJ50*01			-19
MusMusculus	TRA	J	TRAJ28*01	TRAJ52*01			-40
MusMusculus	TRA	J	TRAJ28*01	TRAJ53*01			-24
MusMusculus	TRA	J	TRAJ28*01	TRAJ56*01			-20
MusMusculus	TRA	J	TRAJ28*01	TRAJ57*01			-30
MusMusculus	TRA	J	TRAJ28*01	TRAJ58*01			-23
MusMusculus	TRA	J	TRAJ28*01	TRAJ6*01			-28
MusMusculus	TRA	J	TRAJ28*01	TRAJ9*01			-33
MusMusculus	TRA	J	TRAJ30*01	TRAJ11*01			-28
MusMusculus	TRA	J	TRAJ30*01	TRAJ12*01			-30
MusMusculus	TRA	J	TRAJ30*01	TRAJ13*01			-26
MusMusculus	TRA	J	TRAJ30*01	TRAJ15*01			-34
MusMusculus	TRA	J	TRAJ30*01	TRAJ16*01			-39
MusMusculus	TRA	J	TRAJ30*01	TRAJ17*01			-36
MusMusculus	TRA	J	TRAJ30*01	TRAJ18*01			-27
MusMusculus	TRA	J	TRAJ30*01	TRAJ2*01			-35
MusMusculus	TRA	J	TRAJ30*01	TRAJ21*01			-31
MusMusculus	TRA	J	TRAJ30*01	TRAJ22*01			-25
MusMusculus	TRA	J	TRAJ30*01	TRAJ23*01			-29
MusMusculus	TRA	J	TRAJ30*01	TRAJ24*01			-33
MusMusculus	TRA	J	TRAJ30*01	TRAJ26*01			-31
MusMusculus	TRA	J	TRAJ30*01	TRAJ27*01			-33
MusMusculus	TRA	J	TRAJ30*01	TRAJ28*01			-27
MusMusculus	TRA	J	TRAJ30*01	TRAJ30*01			0
MusMusculus	TRA	J	TRAJ30*01	TRAJ31*01			-31
MusMusculus	TRA	J	TRAJ30*01	TRAJ32*01			-34
MusMusculus	TRA	J	TRAJ30*01	TRAJ33*01			-37
MusMusculus	TRA	J	TRAJ30*01	TRAJ34*01			-28
MusMusculus	TRA	J	TRAJ30*01	TRAJ35*01			-49
MusMusculus	TRA	J	TRAJ30*01	TRAJ37*01			-31
MusMusculus	TRA	J	TRAJ30*01	TRAJ38*01			-39
MusMusculus	TRA	J	TRAJ30*01	TRAJ39*01			-31
MusMusculus	TRA	J	TRAJ30*01	TRAJ40*01			-33
MusMusculus	TRA	J	TRAJ30*01	TRAJ42*01			-32
MusMusculus	TRA	J	TRAJ30*01	TRAJ43*01			-30
MusMusculus	TRA	J	TRAJ30*01	TRAJ45*01			-26
MusMusculus	TRA	J	TRAJ30*01	TRAJ48*01			-32
MusMusculus	TRA	J	TRAJ30*01	TRAJ49*01			-35
MusMusculus	TRA	J	TRAJ30*01	TRAJ5*01			-32
MusMusculus	TRA	J	TRAJ30*01	TRAJ50*01			-25
MusMusculus	TRA	J	TRAJ30*01	TRAJ52*01			-32
MusMusculus	TRA	J	TRAJ30*01	TRAJ53*01			-26
MusMusculus	TRA	J	TRAJ30*01	TRAJ56*01			-26
MusMusculus	TRA	J	TRAJ30*01	TRAJ57*01			-37
MusMusculus	TRA	J	TRAJ30*01	TRAJ58*01			-30
MusMusculus	TRA	J	TRAJ30*01	TRAJ6*01			-27
MusMusculus	TRA	J	TRAJ30*01	TRAJ9*01			-34
MusMusculus	TRA	J	TRAJ31*01	TRAJ11*01			-22
MusMusculus	TRA	J	TRAJ31*01	TRAJ12*01			-18
MusMusculus	TRA	J	TRAJ31*01	TRAJ13*01			-24
MusMusculus	TRA	J	TRAJ31*01	TRAJ15*01			-27
MusMusculus	TRA	J	TRAJ31*01	TRAJ16*01			-37
MusMusculus	TRA	J	TRAJ31*01	TRAJ17*01			-22
MusMusculus	TRA	J	TRAJ31*01	TRAJ18*01			-17
MusMusculus	TRA	J	TRAJ31*01	TRAJ2*01			-27
MusMusculus	TRA	J	TRAJ31*01	TRAJ21*01			-18
MusMusculus	TRA	J	TRAJ31*01	TRAJ22*01			-16
MusMusculus	TRA	J	TRAJ31*01	TRAJ23*01			-17
MusMusculus	TRA	J	TRAJ31*01	TRAJ24*01			-16
MusMusculus	TRA	J	TRAJ31*01	TRAJ26*01			-31
MusMusculus	TRA	J	TRAJ31*01	TRAJ27*01			-11
MusMusculus	TRA	J	TRAJ31*01	TRAJ28*01			-32
MusMusculus	TRA	J	TRAJ31*01	TRAJ30*01			-31
MusMusculus	TRA	J	TRAJ31*01	TRAJ31*01			0
MusMusculus	TRA	J	TRAJ31*01	TRAJ32*01			-22
MusMusculus	TRA	J	TRAJ31*01	TRAJ33*01			-20
MusMusculus	TRA	J	TRAJ31*01	TRAJ34*01			-22
MusMusculus	TRA	J	TRAJ31*01	TRAJ35*01			-49
MusMusculus	TRA	J	TRAJ31*01	TRAJ37*01			-26
MusMusculus	TRA	J	TRAJ31*01	TRAJ38*01			-28
MusMusculus	TRA	J	TRAJ31*01	TRAJ39*01			-19
MusMusculus	TRA	J	TRAJ31*01	TRAJ40*01			-34
